           0   0.000000  0.000  
       10000  -0.536798  0.638  
       20000  -0.709976  0.516  
       30000  -0.840871  0.448  
       40000  -0.903322  0.408  
       50000  -0.946861  0.381  
       60000  -1.027394  0.360  
       70000  -1.068989  0.344  
       80000  -1.099076  0.332  
       90000  -1.109225  0.321  
      100000  -1.144138  0.312  
      110000  -1.159734  0.304  
      120000  -1.181562  0.297  
      130000  -1.192060  0.291  
      140000  -1.197734  0.286  
      150000  -1.190945  0.282  
      160000  -1.226558  0.278  
      170000  -1.249128  0.274  
      180000  -1.245652  0.271  
      190000  -1.249461  0.268  
      200000  -1.278199  0.265  
      210000  -1.284356  0.263  
      220000  -1.277181  0.261  
      230000  -1.276759  0.259  
      240000  -1.283395  0.257  
      250000  -1.288837  0.255  
      260000  -1.288176  0.253  
      270000  -1.299654  0.252  
      280000  -1.305142  0.250  
      290000  -1.304085  0.249  
      300000  -1.311143  0.248  
      310000  -1.313449  0.247  
      320000  -1.322583  0.245  
      330000  -1.315096  0.244  
      340000  -1.331855  0.243  
      350000  -1.334190  0.242  
      360000  -1.331768  0.241  
      370000  -1.343872  0.240  
      380000  -1.339575  0.240  
      390000  -1.355836  0.239  
      400000  -1.353100  0.238  
      410000  -1.348034  0.237  
      420000  -1.357465  0.236  
      430000  -1.353241  0.236  
      440000  -1.367232  0.235  
      450000  -1.366956  0.234  
      460000  -1.369337  0.234  
      470000  -1.369919  0.233  
      480000  -1.371425  0.232  
      490000  -1.377424  0.232  
      500000  -1.376202  0.231  
      510000  -1.389310  0.231  
      520000  -1.388969  0.230  
      530000  -1.387926  0.230  
      540000  -1.398444  0.229  
      550000  -1.400901  0.228  
      560000  -1.407610  0.228  
      570000  -1.404038  0.227  
      580000  -1.416123  0.227  
      590000  -1.418151  0.226  
      600000  -1.425867  0.226  
      610000  -1.429393  0.226  
      620000  -1.424204  0.225  
      630000  -1.424687  0.225  
      640000  -1.423633  0.224  
      650000  -1.432642  0.224  
      660000  -1.436328  0.224  
      670000  -1.435061  0.223  
      680000  -1.434127  0.223  
      690000  -1.429066  0.222  
      700000  -1.433596  0.222  
      710000  -1.430567  0.222  
      720000  -1.433597  0.221  
      730000  -1.434675  0.221  
      740000  -1.435546  0.221  
      750000  -1.433443  0.220  
      760000  -1.437223  0.220  
      770000  -1.433638  0.220  
      780000  -1.436079  0.220  
      790000  -1.434947  0.219  
      800000  -1.431837  0.219  
      810000  -1.430581  0.219  
      820000  -1.434862  0.219  
      830000  -1.442943  0.218  
      840000  -1.442359  0.218  
      850000  -1.440322  0.218  
      860000  -1.445724  0.218  
      870000  -1.439499  0.217  
      880000  -1.443640  0.217  
      890000  -1.444439  0.217  
      900000  -1.440981  0.217  
      910000  -1.439404  0.216  
      920000  -1.443394  0.216  
      930000  -1.437275  0.216  
      940000  -1.444291  0.216  
      950000  -1.441425  0.216  
      960000  -1.451607  0.215  
      970000  -1.451795  0.215  
      980000  -1.454663  0.215  
      990000  -1.458353  0.215  
     1000000  -1.461653  0.215  
     1010000  -1.459375  0.214  
     1020000  -1.465147  0.214  
     1030000  -1.468127  0.214  
     1040000  -1.473259  0.214  
     1050000  -1.468375  0.214  
     1060000  -1.471214  0.213  
     1070000  -1.474266  0.213  
     1080000  -1.481434  0.213  
     1090000  -1.482476  0.213  
     1100000  -1.481816  0.213  
     1110000  -1.481430  0.213  
     1120000  -1.478210  0.212  
     1130000  -1.480655  0.212  
     1140000  -1.482412  0.212  
