           0   0.000000  0.000  
       10000  -0.876753  0.443  
       20000  -0.976073  0.356  
       30000  -1.072015  0.321  
       40000  -1.173591  0.300  
       50000  -1.225102  0.286  
       60000  -1.281009  0.276  
       70000  -1.304682  0.268  
       80000  -1.334137  0.261  
       90000  -1.368513  0.255  
      100000  -1.368621  0.251  
      110000  -1.394380  0.247  
      120000  -1.409905  0.243  
      130000  -1.435701  0.240  
      140000  -1.468636  0.238  
      150000  -1.479603  0.235  
      160000  -1.489941  0.233  
      170000  -1.489194  0.231  
      180000  -1.520902  0.229  
      190000  -1.528750  0.227  
      200000  -1.545729  0.226  
      210000  -1.555077  0.224  
      220000  -1.551948  0.223  
      230000  -1.545820  0.222  
      240000  -1.559693  0.221  
      250000  -1.576969  0.220  
      260000  -1.575813  0.219  
      270000  -1.589561  0.218  
      280000  -1.594022  0.217  
      290000  -1.589400  0.216  
      300000  -1.591080  0.215  
      310000  -1.590494  0.214  
      320000  -1.593650  0.214  
      330000  -1.600300  0.213  
      340000  -1.600029  0.212  
      350000  -1.601302  0.212  
      360000  -1.597195  0.211  
      370000  -1.595978  0.211  
      380000  -1.598672  0.210  
      390000  -1.598015  0.210  
      400000  -1.600301  0.209  
      410000  -1.597289  0.209  
      420000  -1.598884  0.208  
      430000  -1.600067  0.208  
      440000  -1.607550  0.208  
      450000  -1.613780  0.207  
      460000  -1.616667  0.207  
      470000  -1.614988  0.206  
      480000  -1.615852  0.206  
      490000  -1.614729  0.206  
      500000  -1.613322  0.206  
      510000  -1.613578  0.205  
      520000  -1.612852  0.205  
      530000  -1.622685  0.205  
      540000  -1.621673  0.204  
      550000  -1.627577  0.204  
      560000  -1.632174  0.204  
      570000  -1.631286  0.204  
      580000  -1.629768  0.203  
      590000  -1.629919  0.203  
      600000  -1.627068  0.203  
      610000  -1.629009  0.203  
      620000  -1.630075  0.203  
      630000  -1.643733  0.202  
      640000  -1.655207  0.202  
      650000  -1.662057  0.202  
      660000  -1.658964  0.202  
      670000  -1.660734  0.201  
      680000  -1.659201  0.201  
      690000  -1.668251  0.201  
      700000  -1.676994  0.201  
      710000  -1.677234  0.201  
      720000  -1.676500  0.201  
      730000  -1.682826  0.200  
      740000  -1.685849  0.200  
      750000  -1.692200  0.200  
      760000  -1.692906  0.200  
      770000  -1.692961  0.200  
      780000  -1.692515  0.199  
      790000  -1.695010  0.199  
      800000  -1.694973  0.199  
      810000  -1.688697  0.199  
      820000  -1.694198  0.199  
      830000  -1.693055  0.199  
      840000  -1.694276  0.198  
      850000  -1.699310  0.198  
      860000  -1.701667  0.198  
      870000  -1.700433  0.198  
      880000  -1.700824  0.198  
      890000  -1.698285  0.198  
      900000  -1.702585  0.197  
      910000  -1.701352  0.197  
      920000  -1.700201  0.197  
      930000  -1.699828  0.197  
      940000  -1.695627  0.197  
      950000  -1.702309  0.197  
      960000  -1.702001  0.197  
      970000  -1.702114  0.197  
      980000  -1.701281  0.196  
      990000  -1.703374  0.196  
     1000000  -1.703064  0.196  
     1010000  -1.703125  0.196  
     1020000  -1.708334  0.196  
     1030000  -1.707769  0.196  
     1040000  -1.707871  0.196  
     1050000  -1.710743  0.196  
     1060000  -1.709591  0.196  
     1070000  -1.708789  0.195  
     1080000  -1.708486  0.195  
     1090000  -1.707307  0.195  
     1100000  -1.707918  0.195  
     1110000  -1.708285  0.195  
     1120000  -1.706491  0.195  
     1130000  -1.704142  0.195  
     1140000  -1.708726  0.195  
     1150000  -1.708910  0.195  
     1160000  -1.708670  0.195  
     1170000  -1.706496  0.194  
     1180000  -1.705936  0.194  
     1190000  -1.707617  0.194  
     1200000  -1.709792  0.194  
     1210000  -1.708727  0.194  
     1220000  -1.715828  0.194  
     1230000  -1.716269  0.194  
     1240000  -1.715934  0.194  
     1250000  -1.712355  0.194  
     1260000  -1.715169  0.194  
     1270000  -1.715780  0.194  
     1280000  -1.725410  0.194  
     1290000  -1.725331  0.193  
     1300000  -1.724650  0.193  
     1310000  -1.732401  0.193  
     1320000  -1.740634  0.193  
     1330000  -1.733651  0.193  
     1340000  -1.739076  0.193  
     1350000  -1.740587  0.193  
     1360000  -1.741075  0.193  
     1370000  -1.739573  0.193  
     1380000  -1.746553  0.193  
     1390000  -1.745837  0.193  
     1400000  -1.747561  0.193  
     1410000  -1.746014  0.192  
     1420000  -1.748603  0.192  
     1430000  -1.744139  0.192  
     1440000  -1.746530  0.192  
     1450000  -1.746666  0.192  
     1460000  -1.749345  0.192  
     1470000  -1.753187  0.192  
     1480000  -1.753413  0.192  
     1490000  -1.751325  0.192  
     1500000  -1.752493  0.192  
     1510000  -1.756670  0.192  
     1520000  -1.760925  0.192  
     1530000  -1.761355  0.192  
     1540000  -1.764413  0.192  
     1550000  -1.761670  0.191  
     1560000  -1.771856  0.191  
     1570000  -1.772612  0.191  
     1580000  -1.769243  0.191  
     1590000  -1.769271  0.191  
     1600000  -1.772069  0.191  
     1610000  -1.779887  0.191  
     1620000  -1.779175  0.191  
     1630000  -1.779052  0.191  
     1640000  -1.771564  0.191  
     1650000  -1.777322  0.191  
     1660000  -1.775136  0.191  
     1670000  -1.776676  0.191  
