           0   0.000000  0.000  
       10000  -0.563557  0.700  
       20000  -0.718574  0.631  
       30000  -0.817679  0.585  
       40000  -0.912298  0.557  
       50000  -1.077288  0.530  
       60000  -1.109079  0.506  
       70000  -1.130871  0.487  
       80000  -1.163701  0.474  
       90000  -1.150167  0.465  
      100000  -1.130024  0.460  
      110000  -1.212007  0.456  
      120000  -1.160252  0.453  
      130000  -1.208565  0.448  
      140000  -1.217454  0.444  
      150000  -1.279659  0.440  
      160000  -1.302987  0.435  
      170000  -1.303725  0.431  
      180000  -1.296582  0.426  
      190000  -1.316634  0.422  
      200000  -1.268263  0.419  
      210000  -1.387561  0.415  
      220000  -1.380174  0.412  
      230000  -1.361504  0.409  
      240000  -1.435863  0.406  
      250000  -1.425429  0.403  
      260000  -1.346659  0.401  
      270000  -1.416240  0.399  
      280000  -1.414022  0.397  
      290000  -1.463595  0.395  
      300000  -1.522800  0.392  
      310000  -1.556747  0.388  
      320000  -1.566879  0.385  
      330000  -1.586214  0.382  
      340000  -1.572671  0.380  
      350000  -1.568873  0.378  
      360000  -1.575408  0.376  
      370000  -1.569110  0.374  
      380000  -1.619494  0.372  
      390000  -1.659465  0.370  
      400000  -1.632493  0.368  
      410000  -1.651938  0.365  
      420000  -1.633013  0.364  
      430000  -1.645878  0.362  
      440000  -1.675973  0.360  
      450000  -1.674495  0.358  
      460000  -1.714225  0.355  
      470000  -1.651440  0.354  
      480000  -1.694613  0.352  
      490000  -1.663463  0.351  
      500000  -1.622004  0.350  
      510000  -1.606076  0.349  
      520000  -1.559904  0.348  
      530000  -1.595243  0.347  
      540000  -1.597523  0.346  
      550000  -1.625920  0.345  
      560000  -1.641768  0.344  
      570000  -1.655631  0.343  
      580000  -1.619720  0.342  
      590000  -1.678622  0.341  
      600000  -1.642869  0.340  
      610000  -1.680576  0.339  
      620000  -1.699020  0.337  
      630000  -1.667923  0.336  
      640000  -1.666775  0.336  
      650000  -1.680612  0.335  
      660000  -1.647474  0.334  
      670000  -1.674269  0.334  
      680000  -1.673159  0.333  
