           0   0.000000  0.000  
       10000  -0.367303  0.748  
       20000  -0.532399  0.695  
       30000  -0.596682  0.662  
       40000  -0.641266  0.647  
       50000  -0.745985  0.630  
       60000  -0.793392  0.614  
       70000  -0.824413  0.601  
       80000  -0.961551  0.589  
       90000  -0.980286  0.576  
      100000  -1.029139  0.565  
      110000  -1.032771  0.555  
      120000  -1.113796  0.547  
      130000  -1.131656  0.540  
      140000  -1.128228  0.532  
      150000  -1.089423  0.527  
      160000  -1.098472  0.523  
      170000  -1.109660  0.519  
      180000  -1.127388  0.514  
      190000  -1.154658  0.510  
      200000  -1.176637  0.505  
      210000  -1.203992  0.501  
      220000  -1.216844  0.498  
      230000  -1.246332  0.494  
      240000  -1.339517  0.489  
      250000  -1.385841  0.484  
      260000  -1.399302  0.478  
      270000  -1.368015  0.473  
      280000  -1.352593  0.469  
      290000  -1.398556  0.465  
      300000  -1.384386  0.461  
      310000  -1.450259  0.457  
      320000  -1.409136  0.454  
      330000  -1.453047  0.450  
      340000  -1.415427  0.447  
      350000  -1.426134  0.444  
      360000  -1.453349  0.441  
      370000  -1.452166  0.438  
      380000  -1.440787  0.435  
      390000  -1.430406  0.432  
      400000  -1.354905  0.430  
      410000  -1.335319  0.428  
      420000  -1.332822  0.428  
      430000  -1.343298  0.427  
      440000  -1.370528  0.426  
      450000  -1.361308  0.425  
      460000  -1.386528  0.424  
      470000  -1.396128  0.423  
      480000  -1.380439  0.422  
      490000  -1.385675  0.421  
      500000  -1.369073  0.420  
      510000  -1.367387  0.419  
      520000  -1.437037  0.418  
      530000  -1.389975  0.417  
      540000  -1.459904  0.415  
      550000  -1.524441  0.414  
      560000  -1.537851  0.412  
      570000  -1.557828  0.411  
      580000  -1.582968  0.409  
      590000  -1.571595  0.407  
      600000  -1.557750  0.406  
      610000  -1.498202  0.404  
      620000  -1.498064  0.403  
      630000  -1.500608  0.402  
      640000  -1.533703  0.401  
      650000  -1.583431  0.400  
      660000  -1.512395  0.399  
      670000  -1.489035  0.398  
      680000  -1.530966  0.398  
      690000  -1.466142  0.397  
      700000  -1.509381  0.396  
      710000  -1.533155  0.396  
      720000  -1.475750  0.395  
      730000  -1.530916  0.394  
      740000  -1.550934  0.393  
      750000  -1.538879  0.392  
      760000  -1.573339  0.391  
      770000  -1.609799  0.390  
      780000  -1.649072  0.389  
      790000  -1.661085  0.388  
      800000  -1.662662  0.386  
      810000  -1.623556  0.385  
      820000  -1.629132  0.384  
      830000  -1.596995  0.383  
      840000  -1.631796  0.382  
      850000  -1.605107  0.381  
      860000  -1.623949  0.380  
      870000  -1.721733  0.379  
      880000  -1.636994  0.378  
      890000  -1.612049  0.377  
      900000  -1.638149  0.377  
      910000  -1.564576  0.376  
      920000  -1.631501  0.375  
      930000  -1.675388  0.374  
      940000  -1.617465  0.374  
      950000  -1.666238  0.373  
      960000  -1.632982  0.372  
      970000  -1.668728  0.372  
      980000  -1.680610  0.371  
      990000  -1.671584  0.370  
     1000000  -1.670455  0.370  
     1010000  -1.704580  0.369  
     1020000  -1.716516  0.368  
     1030000  -1.726312  0.367  
     1040000  -1.745594  0.366  
     1050000  -1.755843  0.365  
     1060000  -1.697396  0.364  
     1070000  -1.697990  0.364  
     1080000  -1.690139  0.363  
     1090000  -1.662524  0.362  
     1100000  -1.670624  0.362  
     1110000  -1.648400  0.361  
     1120000  -1.586627  0.361  
     1130000  -1.600596  0.361  
     1140000  -1.616939  0.361  
     1150000  -1.610744  0.361  
     1160000  -1.612366  0.360  
     1170000  -1.609844  0.360  
     1180000  -1.616470  0.360  
     1190000  -1.602847  0.360  
     1200000  -1.629682  0.360  
     1210000  -1.602058  0.360  
     1220000  -1.572593  0.359  
     1230000  -1.606146  0.359  
     1240000  -1.566552  0.359  
     1250000  -1.603760  0.359  
     1260000  -1.613496  0.359  
     1270000  -1.584172  0.359  
     1280000  -1.618391  0.359  
     1290000  -1.617131  0.359  
     1300000  -1.593020  0.359  
     1310000  -1.622141  0.359  
     1320000  -1.644893  0.359  
     1330000  -1.671606  0.359  
     1340000  -1.679586  0.358  
     1350000  -1.738989  0.358  
     1360000  -1.788035  0.358  
     1370000  -1.733179  0.357  
     1380000  -1.752334  0.357  
     1390000  -1.744567  0.357  
     1400000  -1.722468  0.356  
     1410000  -1.692142  0.356  
     1420000  -1.715616  0.356  
     1430000  -1.695190  0.356  
     1440000  -1.733867  0.355  
     1450000  -1.727674  0.355  
     1460000  -1.720801  0.355  
     1470000  -1.759881  0.354  
     1480000  -1.780381  0.354  
     1490000  -1.783008  0.354  
     1500000  -1.738483  0.353  
     1510000  -1.783121  0.353  
     1520000  -1.737043  0.352  
     1530000  -1.735526  0.352  
     1540000  -1.665751  0.352  
     1550000  -1.713822  0.351  
     1560000  -1.753227  0.351  
     1570000  -1.777777  0.351  
     1580000  -1.776395  0.350  
     1590000  -1.768770  0.350  
     1600000  -1.789945  0.349  
     1610000  -1.805614  0.349  
     1620000  -1.802438  0.349  
     1630000  -1.739410  0.348  
     1640000  -1.765296  0.348  
     1650000  -1.755520  0.347  
     1660000  -1.793119  0.347  
     1670000  -1.791356  0.347  
     1680000  -1.794435  0.346  
     1690000  -1.763987  0.346  
     1700000  -1.746425  0.346  
     1710000  -1.804513  0.345  
     1720000  -1.795133  0.345  
     1730000  -1.783881  0.345  
     1740000  -1.788717  0.344  
     1750000  -1.784343  0.344  
     1760000  -1.801673  0.344  
     1770000  -1.772350  0.343  
     1780000  -1.732938  0.343  
     1790000  -1.752461  0.343  
     1800000  -1.766037  0.342  
     1810000  -1.765813  0.342  
     1820000  -1.706770  0.342  
     1830000  -1.711481  0.342  
     1840000  -1.749378  0.342  
     1850000  -1.709523  0.341  
     1860000  -1.740680  0.341  
     1870000  -1.759779  0.341  
     1880000  -1.763095  0.341  
     1890000  -1.769595  0.341  
     1900000  -1.686995  0.340  
     1910000  -1.728283  0.340  
     1920000  -1.725734  0.340  
     1930000  -1.759051  0.340  
     1940000  -1.658616  0.340  
     1950000  -1.673918  0.340  
     1960000  -1.688397  0.340  
     1970000  -1.734224  0.340  
     1980000  -1.750404  0.339  
     1990000  -1.692755  0.339  
     2000000  -1.728413  0.339  
     2010000  -1.741422  0.339  
     2020000  -1.729773  0.339  
     2030000  -1.716317  0.339  
     2040000  -1.672290  0.339  
     2050000  -1.633713  0.339  
     2060000  -1.691812  0.339  
     2070000  -1.666265  0.338  
     2080000  -1.662450  0.338  
     2090000  -1.671973  0.338  
     2100000  -1.655137  0.338  
     2110000  -1.688377  0.338  
     2120000  -1.675719  0.338  
     2130000  -1.694098  0.338  
     2140000  -1.695075  0.338  
     2150000  -1.652269  0.338  
     2160000  -1.686066  0.338  
     2170000  -1.680405  0.338  
     2180000  -1.694423  0.338  
     2190000  -1.729336  0.338  
     2200000  -1.705475  0.338  
     2210000  -1.708926  0.337  
     2220000  -1.671712  0.337  
     2230000  -1.699908  0.337  
     2240000  -1.746005  0.337  
     2250000  -1.720020  0.337  
     2260000  -1.704970  0.337  
     2270000  -1.700193  0.337  
     2280000  -1.689884  0.337  
     2290000  -1.688307  0.337  
     2300000  -1.677055  0.337  
     2310000  -1.667944  0.337  
     2320000  -1.650113  0.337  
     2330000  -1.619736  0.337  
     2340000  -1.617614  0.337  
     2350000  -1.650466  0.337  
     2360000  -1.706590  0.337  
     2370000  -1.717064  0.336  
     2380000  -1.693966  0.336  
     2390000  -1.671651  0.336  
     2400000  -1.735437  0.336  
     2410000  -1.742690  0.336  
     2420000  -1.820449  0.336  
     2430000  -1.787382  0.336  
     2440000  -1.768209  0.336  
     2450000  -1.738243  0.336  
     2460000  -1.843118  0.335  
     2470000  -1.806829  0.335  
     2480000  -1.818220  0.335  
     2490000  -1.814686  0.335  
     2500000  -1.783623  0.334  
     2510000  -1.818634  0.334  
     2520000  -1.812559  0.334  
     2530000  -1.761863  0.334  
     2540000  -1.726085  0.334  
     2550000  -1.700312  0.334  
     2560000  -1.698740  0.334  
     2570000  -1.693615  0.334  
     2580000  -1.699768  0.333  
     2590000  -1.724256  0.333  
     2600000  -1.711322  0.333  
     2610000  -1.615339  0.333  
     2620000  -1.711981  0.333  
     2630000  -1.658216  0.333  
     2640000  -1.635360  0.333  
     2650000  -1.620285  0.333  
     2660000  -1.605598  0.333  
     2670000  -1.637225  0.333  
     2680000  -1.659234  0.333  
     2690000  -1.679741  0.333  
     2700000  -1.647490  0.333  
     2710000  -1.622001  0.333  
     2720000  -1.564494  0.333  
     2730000  -1.612668  0.333  
     2740000  -1.624998  0.333  
     2750000  -1.647925  0.333  
     2760000  -1.671884  0.333  
     2770000  -1.652952  0.333  
